,SMSCG,NDOI,Tide
10/25/1953,1,7477.087083,7.427399635
10/26/1953,1,7449.452787,6.689200401
10/27/1953,1,7422.634986,5.84649992
10/28/1953,1,7396.46283,5.000899792
10/29/1953,1,7370.765468,4.383700371
10/30/1953,1,7345.372051,4.266499996
10/31/1953,1,7320.111727,4.382500172
11/1/1953,1,7294.813647,4.322500229
11/2/1953,1,7269.306961,4.394999981
11/3/1953,1,7243.420818,4.972199917
11/4/1953,1,7216.984368,5.513599873
11/5/1953,1,7189.826761,5.980399609
11/6/1953,1,7161.777147,6.334599972
11/7/1953,1,7132.664675,6.529699802
11/8/1953,1,7102.318495,6.549200058
11/9/1953,1,7070.567757,6.501699924
11/10/1953,1,7037.241611,6.218999863
11/11/1953,1,7002.169207,5.810299873
11/12/1953,1,6965.179694,5.333899975
11/13/1953,1,6926.102222,4.778800011
11/14/1953,1,6884.765941,4.626000404
11/15/1953,1,6841,4.640199661
11/16/1953,1,6791.482593,4.920000076
11/17/1953,1,6733.472227,5.99339962
11/18/1953,1,6667.668523,7.103800297
11/19/1953,1,6594.771103,7.981699944
11/20/1953,1,6515.479588,8.479700089
11/21/1953,1,6430.4936,8.471300125
11/22/1953,1,6340.512759,8.154700279
11/23/1953,1,6246.236689,7.600900173
11/24/1953,1,6148.365009,6.752799988
11/25/1953,1,6047.597342,5.735899925
11/26/1953,1,5944.633309,4.667199612
11/27/1953,1,5840.172531,4.251999855
11/28/1953,1,5734.91463,3.951600075
11/29/1953,1,5629.559227,3.648900032
11/30/1953,1,5524.805944,4.115300179
12/1/1953,1,5421.354402,4.787700176
12/2/1953,1,5319.904223,5.502300262
12/3/1953,1,5221.155028,6.071899891
12/4/1953,1,5125.806439,6.585599899
12/5/1953,1,5034.558076,6.989500046
12/6/1953,1,4948.109563,7.157899857
12/7/1953,1,4867.160519,7.343599796
12/8/1953,1,4792.410566,7.187399864
12/9/1953,1,4724.559326,6.782800198
12/10/1953,1,4664.306421,6.256000042
12/11/1953,1,4612.351471,5.413399696
12/12/1953,1,4569.394098,4.888400078
12/13/1953,1,4536.133925,4.630000114
12/14/1953,1,4513.270571,4.610099792
12/15/1953,1,4501.503659,5.686699867
12/16/1953,1,4506.15827,6.745100021
12/17/1953,1,4554.761693,7.631800175
12/18/1953,1,4650.274881,8.189499855
12/19/1953,1,4790.930537,8.356699944
12/20/1953,1,4974.961365,8.253800392
12/21/1953,1,5200.600068,7.970200062
12/22/1953,1,5466.079351,7.318900108
12/23/1953,1,5769.631917,6.360300064
12/24/1953,1,6109.490469,5.391100407
12/25/1953,1,6483.887712,4.555799961
12/26/1953,1,6891.056349,4.046299934
12/27/1953,1,7329.229084,3.575199842
12/28/1953,1,7796.63862,3.557899952
12/29/1953,1,8291.517662,4.217999935
12/30/1953,1,8812.098913,4.868500233
12/31/1953,1,9356.615076,5.504000187
1/1/1954,1,9923.298856,6.184599876
1/2/1954,1,10510.38296,6.784899712
1/3/1954,1,11116.10008,7.185500145
1/4/1954,1,11738.68293,7.639999866
1/5/1954,1,12376.36421,7.727900028
1/6/1954,1,13027.37663,7.452100277
1/7/1954,1,13689.95289,6.974200249
1/8/1954,1,14362.32569,6.053999901
1/9/1954,1,15042.72773,5.299399853
1/10/1954,1,15729.39173,4.833099842
1/11/1954,1,16420.55038,4.672999859
1/12/1954,1,17114.43638,5.472899914
1/13/1954,1,17809.28245,6.21969986
1/14/1954,1,18503.32128,6.870200157
1/15/1954,1,19194.78558,7.370700359
1/16/1954,1,19900.31161,7.651599884
1/17/1954,1,20724.97324,7.660200119
1/18/1954,1,21676.25731,7.633599758
1/19/1954,1,22742.84932,7.249599934
1/20/1954,1,23913.43476,6.572999954
1/21/1954,1,25176.69912,5.755700111
1/22/1954,1,26521.32789,4.777499676
1/23/1954,1,27936.00657,4.256000042
1/24/1954,1,29409.42065,3.733499765
1/25/1954,1,30930.25562,3.463900089
1/26/1954,1,32487.19698,3.783599854
1/27/1954,1,34068.93021,4.158499718
1/28/1954,1,35664.1408,4.649699688
1/29/1954,1,37261.51426,5.258300304
1/30/1954,1,38849.73607,5.922699928
1/31/1954,1,40417.49172,6.566699982
2/1/1954,1,41953.4667,7.217400074
2/2/1954,1,43446.34652,7.528199673
2/3/1954,1,44884.81665,7.492000103
2/4/1954,1,46257.5626,7.099999905
2/5/1954,1,47553.26985,6.279099941
2/6/1954,1,48760.62389,5.496200085
2/7/1954,1,49868.31023,5.105400085
2/8/1954,1,50865.01435,5.378600121
2/9/1954,1,51739.42174,5.610899925
2/10/1954,1,52480.21789,5.844500065
2/11/1954,1,53076.0883,6.114099979
2/12/1954,1,53515.71846,6.348199844
2/13/1954,1,53787.79386,6.564199924
2/14/1954,1,53881,6.647299767
2/15/1954,1,53856.2887,6.710599899
2/16/1954,1,53784.17091,6.522300243
2/17/1954,1,53667.67082,6.092700005
2/18/1954,1,53509.8126,5.421800137
2/19/1954,1,53313.62044,4.699599743
2/20/1954,1,53082.11851,4.283100128
2/21/1954,1,52818.33098,4.004899979
2/22/1954,1,52525.28205,4.153100014
2/23/1954,1,52205.99588,4.152999878
2/24/1954,1,51863.49666,4.161899567
2/25/1954,1,51500.80857,4.220399857
2/26/1954,1,51120.95578,4.467200279
2/27/1954,1,50726.96247,4.944000244
2/28/1954,1,50321.85283,5.573400021
3/1/1954,1,49908.65102,6.180799961
3/2/1954,1,49490.38124,6.552700043
3/3/1954,1,49070.06765,6.754300117
3/4/1954,1,48650.73444,6.504899979
3/5/1954,1,48235.40579,5.972899914
3/6/1954,1,47827.10587,5.679499626
3/7/1954,1,47428.85887,6.105100155
3/8/1954,1,47043.68896,6.422800064
3/9/1954,1,46674.62032,6.475800037
3/10/1954,1,46324.67713,6.268400192
3/11/1954,1,45996.88357,5.962500095
3/12/1954,1,45694.26382,5.70359993
3/13/1954,1,45419.84205,5.568200111
3/14/1954,1,45176.64245,5.537700176
3/15/1954,1,44967.68919,5.509500027
3/16/1954,1,44792.67376,5.341500282
3/17/1954,1,44633.14613,5.081999779
3/18/1954,1,44485.02065,4.628399849
3/19/1954,1,44347.38012,4.421099663
3/20/1954,1,44219.30736,4.721099854
3/21/1954,1,44099.88518,4.911900043
3/22/1954,1,43988.1964,4.965099812
3/23/1954,1,43883.32383,5.009699821
3/24/1954,1,43784.35029,4.869400024
3/25/1954,1,43690.35858,4.708799839
3/26/1954,1,43600.43152,4.543699741
3/27/1954,1,43513.65193,4.521399975
3/28/1954,1,43429.10261,4.695499897
3/29/1954,1,43345.86639,4.985099792
3/30/1954,1,43263.02607,5.286099911
3/31/1954,1,43179.66447,5.425600052
4/1/1954,1,43094.8644,5.461099625
4/2/1954,1,43007.70868,5.76639986
4/3/1954,1,42917.28012,6.684499741
4/4/1954,1,42822.66154,7.321100235
4/5/1954,1,42722.93574,7.401000023
4/6/1954,1,42617.18554,7.519600391
4/7/1954,1,42504.49375,7.106699944
4/8/1954,1,42383.94319,6.471300125
4/9/1954,1,42254.61668,5.777500153
4/10/1954,1,42115.59701,5.130000114
4/11/1954,1,41965.96702,4.699199677
4/12/1954,1,41804.80951,4.627700329
4/13/1954,1,41631.20729,4.55369997
4/14/1954,1,41444.24318,4.439400196
4/15/1954,1,41243,4.484600067
4/16/1954,1,40980.45075,4.915500164
4/17/1954,1,40614.67719,5.385800362
4/18/1954,1,40152.42524,5.65680027
4/19/1954,1,39600.44081,5.825199604
4/20/1954,1,38965.46982,5.798700333
4/21/1954,1,38254.25819,5.684499741
4/22/1954,1,37473.55184,5.61259985
4/23/1954,1,36630.09669,5.277299881
4/24/1954,1,35730.63866,5.004899979
4/25/1954,1,34781.92365,4.725199699
4/26/1954,1,33790.6976,4.475800037
4/27/1954,1,32763.70642,4.614699841
4/28/1954,1,31707.69602,4.881400108
4/29/1954,1,30629.41233,5.088600159
4/30/1954,1,29535.60127,6.033299923
5/1/1954,1,28433.00875,7.187199593
5/2/1954,1,27328.38069,7.908900261
5/3/1954,1,26228.46301,8.260299683
5/4/1954,1,25140.00162,8.263599396
5/5/1954,1,24069.74246,7.900300026
5/6/1954,1,23024.43142,7.474100113
5/7/1954,1,22010.81444,6.575799942
5/8/1954,1,21035.63742,5.58589983
5/9/1954,1,20105.6463,4.822700024
5/10/1954,1,19227.58698,4.601699829
5/11/1954,1,18408.20539,4.340000153
5/12/1954,1,17654.24744,4.035399914
5/13/1954,1,16972.45905,4.648499966
5/14/1954,1,16369.58614,5.197999954
5/15/1954,1,15852.37463,5.717999935
5/16/1954,1,15415.44801,6.069299698
5/17/1954,1,14990.63632,6.369299889
5/18/1954,1,14566.98847,6.459300041
5/19/1954,1,14145.43345,6.491699696
5/20/1954,1,13726.90021,6.292900085
5/21/1954,1,13312.31775,6.168100357
5/22/1954,1,12902.61502,5.936699867
5/23/1954,1,12498.721,5.467999935
5/24/1954,1,12101.56466,4.871099949
5/25/1954,1,11712.07498,4.877300262
5/26/1954,1,11331.18093,4.815999985
5/27/1954,1,10959.81148,4.745399952
5/28/1954,1,10598.89561,6.03399992
5/29/1954,1,10249.36228,7.144099712
5/30/1954,1,9912.140474,7.924000263
5/31/1954,1,9588.159159,8.486100197
6/1/1954,1,9278.34731,8.66740036
6/2/1954,1,8983.633898,8.391699791
6/3/1954,1,8704.947898,7.708399773
6/4/1954,1,8443.218281,7.328399658
6/5/1954,1,8199.37402,6.245699883
6/6/1954,1,7974.344088,5.262900352
6/7/1954,1,7769.057457,4.778699875
6/8/1954,1,7584.443101,4.374599934
6/9/1954,1,7421.429992,3.93329978
6/10/1954,1,7280.947103,4.362500191
6/11/1954,1,7163.923407,5.033699989
6/12/1954,1,7071.287875,5.559000015
6/13/1954,1,7003.969482,6.086600304
6/14/1954,1,6962.897199,6.494600296
6/15/1954,1,6949,6.796599865
6/16/1954,1,6962.239223,6.970199585
6/17/1954,1,7000.773496,6.945199966
6/18/1954,1,7062.82773,6.752299786
6/19/1954,1,7146.626832,6.588899612
6/20/1954,1,7250.395712,6.237500191
6/21/1954,1,7372.359277,5.414299965
6/22/1954,1,7510.742437,5.22179985
6/23/1954,1,7663.7701,5.002099991
6/24/1954,1,7829.667175,5.363600254
6/25/1954,1,8006.658571,5.728199959
6/26/1954,1,8192.969196,6.675600052
6/27/1954,1,8386.823959,7.504700184
6/28/1954,1,8586.447769,8.09940052
6/29/1954,1,8790.065534,8.432800293
6/30/1954,1,8995.902164,8.38809967
7/1/1954,0,9202.182566,7.943099976
7/2/1954,0,9407.13165,7.138000011
7/3/1954,0,9608.974324,6.782200336
7/4/1954,0,9805.935497,5.800700188
7/5/1954,0,9996.240077,4.99450016
7/6/1954,0,10178.11297,4.462300301
7/7/1954,0,10349.7791,3.939200163
7/8/1954,0,10509.46335,4.256999969
7/9/1954,0,10655.39065,4.448500156
7/10/1954,0,10785.7859,5.017199993
7/11/1954,0,10898.87401,5.550799847
7/12/1954,0,10992.87988,6.085999966
7/13/1954,0,11066.02844,6.600200176
7/14/1954,0,11116.54458,6.966900349
7/15/1954,0,11142.65321,7.173799992
7/16/1954,0,11141.74757,7.093800068
7/17/1954,0,11108.56017,6.911599636
7/18/1954,0,11044.31157,6.438899994
7/19/1954,0,10951.22044,5.953799725
7/20/1954,0,10831.50542,5.535400391
7/21/1954,0,10687.38518,5.093100071
7/22/1954,0,10521.07838,5.306400299
7/23/1954,0,10334.80367,5.996399879
7/24/1954,0,10130.7797,6.1322999
7/25/1954,0,9911.225135,6.787099838
7/26/1954,0,9678.358632,7.316299915
7/27/1954,0,9434.398845,7.688000202
7/28/1954,0,9181.564432,7.800600052
7/29/1954,0,8922.074049,7.564700127
7/30/1954,0,8658.146353,6.960299969
7/31/1954,0,8392,6.350699902
8/1/1954,0,8125.853647,5.743099689
8/2/1954,0,7861.925951,5.028399944
8/3/1954,0,7602.435568,4.470900059
8/4/1954,0,7349.601155,3.8829
8/5/1954,0,7105.641368,4.026400089
8/6/1954,0,6872.774865,4.249699593
8/7/1954,0,6653.220301,4.449100018
8/8/1954,0,6449.196334,4.732800007
8/9/1954,0,6262.921621,5.282800198
8/10/1954,0,6096.614817,5.849599838
8/11/1954,0,5952.494579,6.409499645
8/12/1954,0,5832.779564,6.780399799
8/13/1954,0,5739.688429,6.862699986
8/14/1954,0,5675.439831,6.838999748
8/15/1954,0,5642.252425,6.333799839
8/16/1954,0,5641.60276,5.819099903
8/17/1954,0,5669.708266,5.519599915
8/18/1954,0,5724.088043,5.405200005
8/19/1954,0,5802.831233,5.715399742
8/20/1954,0,5904.02698,5.95870018
8/21/1954,0,6025.76443,6.173099995
8/22/1954,0,6166.132725,6.026000023
8/23/1954,0,6323.22101,6.441400051
8/24/1954,0,6495.118428,6.689700127
8/25/1954,0,6679.914125,6.811800003
8/26/1954,0,6875.697243,6.684800148
8/27/1954,0,7080.556928,6.295899868
8/28/1954,0,7292.582322,5.78000021
8/29/1954,0,7509.86257,5.070099831
8/30/1954,0,7730.486816,4.775899887
8/31/1954,0,7952.544204,4.451399803
9/1/1954,1,8174.123878,4.420700073
9/2/1954,1,8393.314982,4.368599892
9/3/1954,1,8608.20666,4.260000229
9/4/1954,1,8816.888057,4.219200134
9/5/1954,1,9017.448315,4.364099979
9/6/1954,1,9207.97658,4.492199898
9/7/1954,1,9386.561994,4.87830019
9/8/1954,1,9551.293703,5.389699936
9/9/1954,1,9700.26085,5.773099899
9/10/1954,1,9831.552579,6.096600056
9/11/1954,1,9943.258035,6.144299984
9/12/1954,1,10033.46636,5.849499702
9/13/1954,1,10100.2667,5.620599747
9/14/1954,1,10141.7482,6.224799633
9/15/1954,1,10156,6.604100227
9/16/1954,1,10151.60767,6.605500221
9/17/1954,1,10138.73021,6.446700096
9/18/1954,1,10117.81691,6.130000114
9/19/1954,1,10089.31708,5.87680006
9/20/1954,1,10053.68002,5.573400021
9/21/1954,1,10011.35501,5.704699993
9/22/1954,1,9962.791366,5.661099911
9/23/1954,1,9908.438375,5.496900082
9/24/1954,1,9848.745337,5.279799938
9/25/1954,1,9784.16155,4.966599941
9/26/1954,1,9715.136312,4.87650013
9/27/1954,1,9642.118921,5.054200172
9/28/1954,1,9565.558674,5.293200016
9/29/1954,1,9485.904869,5.284499645
9/30/1954,1,9403.606804,5.19329977
10/1/1954,1,9319.113776,4.995599747
10/2/1954,1,9232.875084,4.715099812
10/3/1954,1,9145.340024,4.457799911
10/4/1954,1,9056.957894,4.351599693
10/5/1954,1,8968.177993,4.428599834
10/6/1954,1,8879.449617,4.392499924
10/7/1954,1,8791.222065,4.740299702
10/8/1954,1,8703.944634,4.939800262
10/9/1954,1,8618.066622,4.983500004
10/10/1954,1,8534.037326,5.376999855
10/11/1954,1,8452.306045,6.435100079
10/12/1954,1,8373.322076,7.301400185
10/13/1954,1,8297.534716,7.692900181
10/14/1954,1,8225.393264,7.824399948
10/15/1954,1,8157.347016,7.517499924
10/16/1954,1,8092.795723,6.915799618
10/17/1954,1,8025.862996,6.187099934
10/18/1954,1,7955.876032,5.474500179
10/19/1954,1,7883.208422,4.86259985
10/20/1954,1,7808.233758,4.795000076
10/21/1954,1,7731.325629,4.950699806
10/22/1954,1,7652.857627,4.821000099
10/23/1954,1,7573.203343,4.906899929
10/24/1954,1,7492.736368,5.403399944
10/25/1954,1,7411.830292,5.702199936
10/26/1954,1,7330.858706,5.954299927
10/27/1954,1,7250.195202,6.087499619
10/28/1954,1,7170.213371,6.041699886
10/29/1954,1,7091.286802,5.938799858
10/30/1954,1,7013.789088,5.573999882
10/31/1954,1,6938.093818,5.273799896
11/1/1954,1,6864.574585,4.900800228
11/2/1954,1,6793.604978,4.519199848
11/3/1954,1,6725.558589,4.178700447
11/4/1954,1,6660.809009,4.176499844
11/5/1954,1,6599.729828,4.281300068
11/6/1954,1,6542.694638,4.696399689
11/7/1954,1,6490.07703,5.550699711
11/8/1954,1,6442.250593,6.828700066
11/9/1954,1,6399.58892,7.787700176
11/10/1954,1,6362.465601,8.482700348
11/11/1954,1,6331.254227,8.722299576
11/12/1954,1,6306.328389,8.468600273
11/13/1954,1,6288.061678,7.813100338
11/14/1954,1,6276.827685,6.897099972
11/15/1954,1,6273,5.856299877
11/16/1954,1,6301.040408,4.989099979
11/17/1954,1,6382.758254,4.670400143
11/18/1954,1,6514.548474,4.366800308
11/19/1954,1,6692.806004,4.412700176
11/20/1954,1,6913.925779,4.932300091
11/21/1954,1,7174.302735,5.450600147
11/22/1954,1,7470.331806,5.949499607
11/23/1954,1,7798.407928,6.240799904
11/24/1954,1,8154.926036,6.546499729
11/25/1954,1,8536.281067,6.593999863
11/26/1954,1,8938.867955,6.674300194
11/27/1954,1,9359.081635,6.420300007
11/28/1954,1,9793.317043,6.258699894
11/29/1954,1,10237.96912,5.84499979
11/30/1954,1,10689.43279,5.226700306
12/1/1954,1,11144.10299,4.560500145
12/2/1954,1,11598.37467,4.383500099
12/3/1954,1,12048.64274,4.213099957
12/4/1954,1,12491.30216,4.135800362
12/5/1954,1,12922.74786,5.359400272
12/6/1954,1,13339.37477,6.553399563
12/7/1954,1,13737.57782,7.658299923
12/8/1954,1,14113.75196,8.51060009
12/9/1954,1,14464.29211,8.939599991
12/10/1954,1,14785.59321,8.895999908
12/11/1954,1,15074.05021,8.468899727
12/12/1954,1,15326.05803,7.802199841
12/13/1954,1,15538.0116,6.78219986
12/14/1954,1,15706.30587,5.529699802
12/15/1954,1,15827.33577,4.876999855
12/16/1954,1,15903.97542,4.348700047
12/17/1954,1,15972.82652,3.904299736
12/18/1954,1,16040.16623,4.463000298
12/19/1954,1,16105.94051,5.065100193
12/20/1954,1,16170.09531,5.544199944
12/21/1954,1,16232.57657,5.992400169
12/22/1954,1,16293.33026,6.432800293
12/23/1954,1,16352.30231,6.631299973
12/24/1954,1,16409.43867,6.938899994
12/25/1954,1,16464.6853,6.929899693
12/26/1954,1,16517.98815,6.876299858
12/27/1954,1,16569.29317,6.584899902
12/28/1954,1,16618.5463,6.01760006
12/29/1954,1,16665.69349,5.298499584
12/30/1954,1,16710.6807,4.745500088
12/31/1954,1,16753.45387,4.437300205
1/1/1955,1,16793.95896,4.075600147
1/2/1955,1,16832.1419,4.989299774
1/3/1955,1,16867.94867,6.019399643
1/4/1955,1,16901.32519,7.001700401
1/5/1955,1,16932.21743,7.83039999
1/6/1955,1,16960.57133,8.391200066
1/7/1955,1,16986.33284,8.579500198
1/8/1955,1,17009.44791,8.416500092
1/9/1955,1,17029.86249,8.028900146
1/10/1955,1,17047.52253,7.208400249
1/11/1955,1,17062.37399,6.073300362
1/12/1955,1,17074.3628,5.145799637
1/13/1955,1,17083.43492,4.524800301
1/14/1955,1,17089.5363,3.853600025
1/15/1955,1,17092.61289,3.967499733
1/16/1955,1,17087.26519,4.317899704
1/17/1955,1,17042.50632,4.740299702
1/18/1955,1,16955.84972,5.215199947
1/19/1955,1,16830.28096,5.683499813
1/20/1955,1,16668.78558,6.110000134
1/21/1955,1,16474.34915,6.574299812
1/22/1955,1,16249.95722,6.817200184
1/23/1955,1,15998.59534,6.893200397
1/24/1955,1,15723.24907,6.804199696
1/25/1955,1,15426.90396,6.397499561
1/26/1955,1,15112.54557,5.683599949
1/27/1955,1,14783.15945,5.047300339
1/28/1955,1,14441.73115,4.687099934
1/29/1955,1,14091.24624,4.555900097
1/30/1955,1,13734.69026,5.017799854
1/31/1955,1,13375.04877,5.551399708
2/1/1955,1,13015.30733,6.1729002
2/2/1955,1,12658.45149,6.787500381
2/3/1955,1,12307.4668,7.304399967
2/4/1955,1,11965.33882,7.599299908
2/5/1955,1,11635.0531,7.634699821
2/6/1955,1,11319.5952,7.432300091
2/7/1955,1,11021.95067,6.870500088
2/8/1955,1,10745.10507,6.080300331
2/9/1955,1,10492.04395,5.169199944
2/10/1955,1,10265.75287,4.563499928
2/11/1955,1,10069.21738,4.241499901
2/12/1955,1,9905.423034,4.199699879
2/13/1955,1,9777.355389,4.135499954
2/14/1955,1,9688,4.166100025
2/15/1955,1,9619.619004,4.358300209
2/16/1955,1,9552.534713,4.677100182
2/17/1955,1,9486.822937,5.124199867
2/18/1955,1,9422.55949,5.635799885
2/19/1955,1,9359.820183,5.995799541
2/20/1955,1,9298.680829,6.257500172
2/21/1955,1,9239.217239,6.325900078
2/22/1955,1,9181.505227,6.141200066
2/23/1955,1,9125.620604,5.60160017
2/24/1955,1,9071.639181,5.03360033
2/25/1955,1,9019.636773,5.188999653
2/26/1955,1,8969.68919,5.50909996
2/27/1955,1,8921.872245,5.731799603
2/28/1955,1,8876.261749,5.836499691
3/1/1955,1,8832.933516,5.87280035
3/2/1955,1,8791.963357,5.972399712
3/3/1955,1,8753.427085,6.131000042
3/4/1955,1,8717.400511,6.279299736
3/5/1955,1,8683.959448,6.398499966
3/6/1955,1,8653.179708,6.261600018
3/7/1955,1,8625.137104,5.84100008
3/8/1955,1,8599.907446,5.357999802
3/9/1955,1,8577.566548,4.866600037
3/10/1955,1,8558.190221,4.809999943
3/11/1955,1,8541.854279,5.017999649
3/12/1955,1,8528.634532,4.913299561
3/13/1955,1,8518.606793,4.734099865
3/14/1955,1,8511.846875,4.47480011
3/15/1955,1,8508.430589,4.23939991
3/16/1955,1,8511.393835,4.150800228
3/17/1955,1,8537.869496,4.245499611
3/18/1955,1,8589.095775,4.470299721
3/19/1955,1,8663.272626,4.834899902
3/20/1955,1,8758.600006,5.141499996
3/21/1955,1,8873.277869,5.245700359
3/22/1955,1,9005.50617,5.253800392
3/23/1955,1,9153.484864,5.221700191
3/24/1955,1,9315.413907,5.889900208
3/25/1955,1,9489.493253,6.479800224
3/26/1955,1,9673.922857,6.553100109
3/27/1955,1,9866.902675,6.834199905
3/28/1955,1,10066.63266,6.665199757
3/29/1955,1,10271.31277,6.316900253
3/30/1955,1,10479.14296,5.925300121
3/31/1955,1,10688.32318,5.583499908
4/1/1955,1,10897.05339,5.318900108
4/2/1955,1,11103.53355,5.113699913
4/3/1955,1,11305.9636,5.066699982
4/4/1955,1,11502.54351,4.951200008
4/5/1955,1,11691.47322,4.905600071
4/6/1955,1,11870.95271,5.314399719
4/7/1955,1,12039.18191,5.533499718
4/8/1955,1,12194.36078,5.730399609
4/9/1955,1,12334.68928,5.610299587
4/10/1955,1,12458.36737,5.532000065
4/11/1955,1,12563.595,5.343999863
4/12/1955,1,12648.57212,4.916599751
4/13/1955,1,12711.49869,4.553100109
4/14/1955,1,12750.57466,4.239700317
4/15/1955,1,12764,4.018399715
4/16/1955,1,12761.97774,3.918300152
4/17/1955,1,12755.99624,4.211499691
4/18/1955,1,12746.18347,4.520100117
4/19/1955,1,12732.66738,4.680599689
4/20/1955,1,12715.5759,5.538299561
4/21/1955,1,12695.037,6.53550005
4/22/1955,1,12671.17863,7.391900063
4/23/1955,1,12644.12873,7.792599678
4/24/1955,1,12614.01526,7.790100098
4/25/1955,1,12580.96616,7.751299858
4/26/1955,1,12545.10939,7.305399895
4/27/1955,1,12506.5729,6.573500156
4/28/1955,1,12465.48464,5.704400063
4/29/1955,1,12421.97255,5.065999985
4/30/1955,1,12376.1646,4.910099983
5/1/1955,1,12328.18873,4.78249979
5/2/1955,1,12278.17288,4.607800007
5/3/1955,1,12226.24502,5.173300266
5/4/1955,1,12172.53309,5.68900013
5/5/1955,1,12117.16504,5.957300186
5/6/1955,1,12060.26882,6.228499889
5/7/1955,1,12001.97239,6.222200394
5/8/1955,1,11942.40369,6.208100319
5/9/1955,1,11881.69068,5.94119978
