,Emmaton,Jersey Point,Collinsville,Rock Slough,Antioch,Mallard,LosVaqueros,Martinez,MiddleRiver,Vict Intake,CVP Intake,CCFB_OldR
1940-05-14,194.40707397460938,232.8354034423828,230.1392364501953,303.21612548828125,237.68357849121094,558.0814819335938,369.24993896484375,9257.25,392.4598083496094,359.6799621582031,365.8077087402344,349.0656433105469
1940-05-15,194.08677673339844,232.60638427734375,230.0464630126953,304.6067810058594,238.9724884033203,563.1614379882812,368.9256591796875,8883.193359375,392.9717712402344,360.17547607421875,367.85357666015625,348.48675537109375
1940-05-16,194.4683074951172,232.52098083496094,237.278076171875,302.5719299316406,240.89979553222656,615.3325805664062,374.5730895996094,8950.46484375,396.8736572265625,364.9229736328125,365.98114013671875,346.99029541015625
1940-05-17,195.6961212158203,232.51510620117188,253.736083984375,299.2579040527344,244.5605926513672,712.8025512695312,379.6784973144531,9301.916015625,401.2166748046875,371.5865478515625,370.985595703125,346.72265625
1940-05-18,196.8719482421875,232.67137145996094,272.9101867675781,297.5674133300781,251.07958984375,815.0240478515625,382.89129638671875,9821.9365234375,405.005859375,377.6087646484375,374.69671630859375,347.5494079589844
1940-05-19,197.99044799804688,233.0924530029297,292.4219970703125,297.3640441894531,258.88409423828125,913.0385131835938,384.1156005859375,10611.3935546875,407.798583984375,380.7159729003906,372.6255798339844,348.0569763183594
1940-05-20,199.3321990966797,233.4005584716797,313.304931640625,296.97406005859375,268.864990234375,1033.721435546875,385.18524169921875,11257.2294921875,409.8335266113281,383.40283203125,372.9300842285156,348.8152770996094
1940-05-21,200.8829803466797,233.5692596435547,338.0547790527344,296.5397644042969,281.15777587890625,1165.60400390625,386.67462158203125,11952.75390625,411.2346496582031,386.3032531738281,373.0521240234375,349.311279296875
1940-05-22,201.11187744140625,233.96160888671875,338.546630859375,298.15179443359375,286.39727783203125,1161.9879150390625,384.5193176269531,12294.703125,411.5790100097656,386.8717041015625,371.9299621582031,349.09368896484375
1940-05-23,200.12693786621094,234.4526824951172,314.5448913574219,302.0381164550781,279.91424560546875,1070.4305419921875,379.5292663574219,12453.044921875,410.5109558105469,384.0747375488281,370.08251953125,348.06591796875
1940-05-24,199.33123779296875,234.9668426513672,295.83489990234375,306.2765808105469,272.8125915527344,1009.860107421875,375.5759582519531,12290.7578125,408.795166015625,380.5075378417969,367.2514953613281,346.9611511230469
1940-05-25,198.36094665527344,235.7825164794922,277.0977478027344,310.0848693847656,264.6744079589844,926.2357788085938,372.7227783203125,11762.384765625,406.9668273925781,377.0068359375,366.28564453125,346.5328369140625
1940-05-26,197.30918884277344,236.82357788085938,259.1777648925781,314.00628662109375,256.4879455566406,817.4628295898438,370.19476318359375,10777.025390625,405.25250244140625,373.2889404296875,367.12066650390625,346.67730712890625
1940-05-27,195.62197875976562,237.8470001220703,242.6098175048828,317.8011779785156,250.30560302734375,701.5564575195312,366.8375244140625,10097.7548828125,402.6668701171875,369.1458435058594,368.91094970703125,346.29241943359375
1940-05-28,194.6898956298828,238.53477478027344,235.77117919921875,320.4458923339844,247.2578582763672,640.6619262695312,364.8239440917969,9386.6962890625,399.97491455078125,366.0691223144531,368.7277526855469,345.11370849609375
1940-05-29,194.35064697265625,238.53175354003906,236.880615234375,318.5967712402344,246.87686157226562,630.69482421875,368.7030944824219,8994.4296875,400.97198486328125,368.1160888671875,364.4745788574219,343.76910400390625
1940-05-30,194.5264892578125,238.37289428710938,238.01263427734375,314.71881103515625,247.45932006835938,650.775146484375,372.8033447265625,9060.052734375,402.1949157714844,372.70611572265625,361.3113098144531,343.7562561035156
1940-05-31,194.32664489746094,239.51490783691406,234.84010314941406,313.9366149902344,248.95997619628906,601.04833984375,375.4698181152344,9456.5791015625,403.1338806152344,377.8013610839844,357.0670166015625,343.6534118652344
1940-06-01,195.0730743408203,240.21705627441406,239.31228637695312,309.385986328125,248.9969940185547,637.3786010742188,390.8616943359375,10459.810546875,408.24066162109375,388.2843322753906,347.1902160644531,344.8213195800781
1940-06-02,198.72702026367188,240.71990966796875,260.28326416015625,301.1959228515625,251.67861938476562,794.7694702148438,407.17047119140625,12015.9970703125,411.4991455078125,403.8166198730469,354.41558837890625,365.9336853027344
1940-06-03,203.1332244873047,240.51983642578125,305.3534240722656,291.0833740234375,262.86456298828125,1081.0185546875,401.99627685546875,13423.4375,404.7977294921875,413.3812561035156,377.3640441894531,391.34637451171875
1940-06-04,207.70907592773438,240.2318572998047,368.78619384765625,282.8091735839844,283.4069519042969,1372.777587890625,382.8642578125,14509.0556640625,391.15728759765625,406.9810791015625,401.5206604003906,401.9826354980469
1940-06-05,212.96487426757812,239.8084259033203,443.22222900390625,276.2928466796875,310.97906494140625,1697.56640625,365.4860534667969,15628.412109375,379.7562255859375,394.5831604003906,434.9255676269531,414.9901123046875
1940-06-06,221.35206604003906,239.230224609375,560.8331909179688,270.3365173339844,362.664794921875,2138.897705078125,351.16265869140625,16270.44921875,371.7499084472656,384.0591125488281,428.6828918457031,404.2832946777344
1940-06-07,232.71473693847656,239.00607299804688,688.9600830078125,265.299072265625,429.44097900390625,2556.532470703125,341.61865234375,17002.63671875,365.7363586425781,377.51080322265625,421.2729797363281,395.57623291015625
1940-06-08,246.38487243652344,239.1835174560547,808.55419921875,260.994384765625,498.42803955078125,2889.9423828125,334.8149719238281,17151.345703125,360.9150085449219,373.0289611816406,415.78277587890625,390.2686767578125
1940-06-09,263.1336669921875,240.1009979248047,940.9292602539062,257.17816162109375,581.8993530273438,3228.30615234375,329.3068542480469,16949.384765625,356.5794677734375,368.9354553222656,410.7037353515625,384.8349304199219
1940-06-10,272.1101989746094,240.22256469726562,954.6228637695312,254.40757751464844,596.6632080078125,3227.34228515625,327.0522155761719,16887.50390625,353.2084045410156,365.8544616699219,409.5325927734375,380.1014404296875
1940-06-11,278.91314697265625,240.44720458984375,979.139892578125,251.984619140625,616.9566040039062,3277.81787109375,324.04071044921875,16521.169921875,350.83966064453125,362.3872985839844,406.8626403808594,372.5040283203125
1940-06-12,278.2950134277344,239.63995361328125,945.7991333007812,249.81851196289062,608.6455688476562,3193.18896484375,321.9869384765625,16194.3896484375,350.47845458984375,359.5390625,405.6395263671875,362.67626953125
1940-06-13,278.2950134277344,239.4974822998047,962.612060546875,247.5554656982422,613.6766967773438,3191.912109375,320.9272766113281,16116.3828125,351.73675537109375,359.8157958984375,401.8592529296875,351.25341796875
1940-06-14,305.19091796875,243.7113037109375,1140.93798828125,244.1650390625,721.67431640625,3624.83837890625,316.2413024902344,16714.50390625,353.6119689941406,358.96954345703125,394.58270263671875,347.7198181152344
1940-06-15,346.6511535644531,253.48574829101562,1412.2293701171875,240.664794921875,916.3258666992188,4247.26708984375,312.2039489746094,17340.0625,354.4844665527344,360.0174255371094,390.3459777832031,352.6412353515625
1940-06-16,381.4430847167969,265.4442443847656,1599.181640625,238.48362731933594,1060.06884765625,4578.22412109375,311.21063232421875,17815.859375,353.7156677246094,363.5127258300781,394.1606140136719,362.1422424316406
1940-06-17,405.451171875,272.8979797363281,1682.81201171875,237.34506225585938,1131.750244140625,4716.20263671875,311.2501220703125,18588.681640625,353.23858642578125,364.9024353027344,400.569580078125,367.7713623046875
1940-06-18,435.6801452636719,281.28778076171875,1831.4774169921875,236.6173858642578,1229.0887451171875,4984.13134765625,309.6123352050781,19480.90625,352.74420166015625,364.8677978515625,402.9176025390625,368.93511962890625
1940-06-19,469.6937561035156,290.9919128417969,1980.950927734375,235.91795349121094,1328.290771484375,5254.8740234375,307.85150146484375,19913.849609375,352.5465393066406,364.15753173828125,405.41522216796875,370.5840148925781
1940-06-20,507.5072937011719,300.3199157714844,2155.921875,235.7272491455078,1443.9232177734375,5589.3076171875,308.6585388183594,20313.3828125,352.1233825683594,364.3963317871094,403.17523193359375,366.94879150390625
1940-06-21,532.9801025390625,308.6363220214844,2235.832275390625,235.7735137939453,1520.685546875,5708.45556640625,309.123291015625,20152.609375,352.6304626464844,362.4866943359375,401.26226806640625,369.40313720703125
1940-06-22,541.6660766601562,307.7175598144531,2265.567138671875,236.18646240234375,1519.69140625,5732.7158203125,310.9730529785156,20023.498046875,353.1279602050781,363.950927734375,402.5587158203125,367.2703552246094
1940-06-23,542.879638671875,308.8903503417969,2251.02001953125,236.59129333496094,1517.89697265625,5715.79052734375,311.2968444824219,19606.646484375,354.31427001953125,363.15777587890625,401.4031982421875,366.04364013671875
1940-06-24,519.030029296875,301.1018981933594,2123.16748046875,237.016357421875,1436.2408447265625,5517.53076171875,312.717041015625,19333.017578125,355.8749694824219,364.31976318359375,401.3554382324219,361.5508117675781
1940-06-25,487.5130615234375,292.7403869628906,1982.8507080078125,237.35545349121094,1345.680908203125,5315.95947265625,314.3063049316406,18687.66015625,357.87530517578125,365.1744079589844,400.3987121582031,349.974609375
1940-06-26,475.3094177246094,292.6683044433594,1936.9443359375,237.35110473632812,1319.1131591796875,5257.4951171875,314.7367858886719,18331.802734375,360.2616882324219,365.63153076171875,395.7642822265625,340.76666259765625
1940-06-27,465.663818359375,302.91796875,1966.46533203125,236.82489013671875,1384.2596435546875,5360.51953125,314.0968933105469,18114.068359375,362.5431823730469,366.5949401855469,393.4483642578125,339.7430419921875
1940-06-28,430.1534423828125,316.626220703125,1947.3992919921875,236.28182983398438,1471.3265380859375,5337.3154296875,312.9723815917969,18193.923828125,363.7421569824219,367.4031982421875,395.4156799316406,342.1495056152344
1940-06-29,400.7062072753906,328.58648681640625,1913.188720703125,236.58154296875,1519.4866943359375,5279.15234375,313.0749206542969,18757.056640625,363.7738342285156,369.69244384765625,394.3450622558594,346.4560852050781
1940-06-30,389.2845458984375,349.6712951660156,1921.54150390625,237.5309295654297,1573.89208984375,5311.27099609375,313.0228271484375,19465.12109375,363.9042663574219,372.5714416503906,389.2937316894531,345.44525146484375
1940-07-01,385.6511535644531,373.5671691894531,1954.6290283203125,238.70233154296875,1606.239990234375,5356.00048828125,309.5987548828125,19951.857421875,363.8370056152344,368.82293701171875,379.36663818359375,337.47662353515625
1940-07-02,389.9840393066406,386.9851379394531,1989.830810546875,239.65626525878906,1593.7374267578125,5466.291015625,307.40350341796875,20430.916015625,361.71282958984375,364.9839172363281,366.3180847167969,334.0252380371094
1940-07-03,411.6546630859375,417.85406494140625,2122.382080078125,240.0686492919922,1700.084228515625,5785.28564453125,306.4718933105469,20776.568359375,359.8180847167969,362.38690185546875,359.4031066894531,328.9728088378906
1940-07-04,409.0226745605469,434.0685119628906,2170.580810546875,241.3048095703125,1736.1942138671875,5950.7841796875,305.3807067871094,20891.123046875,356.2242126464844,358.53631591796875,359.0114440917969,328.08734130859375
1940-07-05,409.260986328125,440.18719482421875,2163.666259765625,242.87034606933594,1765.8115234375,5987.58349609375,305.2662353515625,20666.88671875,350.3275146484375,353.59820556640625,361.8726501464844,325.95001220703125
1940-07-06,400.35455322265625,434.926025390625,2109.47607421875,244.3311004638672,1738.7017822265625,5902.7470703125,304.42510986328125,20476.705078125,339.7324523925781,344.41656494140625,378.8477478027344,322.77880859375
1940-07-07,382.0821533203125,420.9299011230469,1985.3330078125,245.52467346191406,1668.8392333984375,5748.0634765625,303.85528564453125,20557.291015625,328.218505859375,333.39892578125,382.959228515625,318.588623046875
1940-07-08,361.3799743652344,406.77850341796875,1830.0926513671875,245.918701171875,1600.345703125,5572.3046875,303.31536865234375,19975.96484375,317.6630554199219,322.7405700683594,376.19329833984375,313.629150390625
1940-07-09,325.7467956542969,379.7277526855469,1571.10986328125,245.55532836914062,1456.874755859375,5062.904296875,302.9886169433594,19189.896484375,308.6258544921875,313.5403137207031,377.3904724121094,309.69134521484375
1940-07-10,301.6216125488281,361.3931579589844,1385.8369140625,244.233154296875,1342.3485107421875,4710.1875,302.7686767578125,18681.2265625,301.2580871582031,305.9645080566406,370.11865234375,306.26849365234375
1940-07-11,283.5783996582031,347.1882019042969,1292.951416015625,242.02601623535156,1261.7022705078125,4445.0146484375,301.70867919921875,18418.5390625,294.86614990234375,298.531982421875,363.76043701171875,302.79620361328125
1940-07-12,272.39361572265625,338.0205383300781,1215.21142578125,239.42816162109375,1218.4365234375,4267.7158203125,300.0376892089844,18333.33203125,289.7628173828125,292.4013671875,358.4643859863281,299.2394104003906
1940-07-13,270.5536193847656,338.4899597167969,1213.8447265625,237.33660888671875,1226.8685302734375,4312.83056640625,298.2130432128906,18585.361328125,284.95623779296875,286.9362487792969,352.6825866699219,295.7992248535156
1940-07-14,278.0266418457031,349.5606384277344,1290.076416015625,235.91017150878906,1276.8251953125,4568.70263671875,296.37799072265625,19005.76171875,280.5239562988281,282.6940612792969,350.24407958984375,293.35382080078125
1940-07-15,282.0035095214844,351.50946044921875,1313.857666015625,234.80357360839844,1301.7508544921875,4663.37158203125,295.01397705078125,19246.37109375,278.9061584472656,278.3440246582031,351.952392578125,290.9445495605469
1940-07-16,296.230712890625,357.38958740234375,1394.662109375,234.41485595703125,1354.6728515625,4867.4013671875,295.1549987792969,19783.712890625,274.9991149902344,274.3829040527344,353.0667724609375,289.5793762207031
1940-07-17,300.16455078125,355.4501037597656,1423.9942626953125,234.6726837158203,1363.027099609375,4953.0908203125,297.40484619140625,19952.9765625,272.9378662109375,272.7256774902344,354.31695556640625,289.83270263671875
